chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2800_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.019339940555317355,7.754874148898987,2050,0.42779313960793797,0.05924672965300096,0.04520862717209991,0.005299092378038551,14.247938988861872,2.603910764123906,0.882755057586547,0.06878590431437931,4
r2800_c2000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.036606595248953974,5.311673223958136,8360,0.39895652409530635,0.07131850662217946,0.09175585067060855,0.01465003376847414,15.707380902276965,3.7689828410501236,0.6778801470832357,0.0556304340851733,4
r2800_c2000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.06985560182784428,3.650849671690459,33460,0.39265725561640713,0.09167535651337423,0.1779047778403649,0.04852292168441643,21.132565161104303,5.498916479430082,0.5097218458062711,0.06734955320329664,4
r2800_c2000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.1287156125440497,2.2733536514215347,132360,0.26869755100390974,0.0460445811104649,0.47903530219438734,0.17695831888938104,29.419801089812992,5.6154791448380905,0.3431992076389013,0.08628108772660883,4
r2800_c2000,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.1465212293108028,1.9179367238853546,164355,0.17152562338355604,0.1350196099422994,0.854223563922926,3.293361757839681,32.30867117350927,3.9573577650329894,0.2805651178057912,0.11584469263124193,4
r2800_c2400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.0220714027362128,3.506653014682528,2050,0.648513556170239,0.07356322804009938,0.03403383402893573,0.002051105480877009,170.6959520031827,124.53191069613159,0.8937355558077275,0.03713315806742597,4
r2800_c2400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.04194646330740019,2.7962077078871137,8360,0.6005259332684602,0.09308568006017982,0.06984954517967232,0.006483554361731647,171.22218094224183,125.11002083693012,0.721910997453546,0.06904305374500003,4
r2800_c2400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.0742033488800156,2.3629134606675035,33460,0.5064044383003448,0.10913715721431105,0.14652981543579233,0.021317605864767202,170.758223245186,11.218926491960522,0.5796727977563663,0.06857634497501063,4
r2800_c2400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.1314511670222131,1.791728750404184,132360,0.3315587089485686,0.16135023825399952,0.3964642263177705,0.09994909927064138,172.6262445418623,5.964043084089133,0.35106367382871423,0.1112408657216369,4
r2800_c2400,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.15853993579654693,1.5964280999955156,164355,0.3107094923340462,0.29882427502386344,0.5102513431617319,1.0391694220059207,172.74082396288352,126.17089923393004,0.32309258951865555,0.25048697068748277,4
r2800_c2800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.020110849316572033,2.4518610251287143,2050,0.5214011906865981,0.09054052566474391,0.0385707775045343,0.004666585996511561,152.7624391985435,1.2290986288059818,0.8162785614924309,0.03214044595739367,4
r2800_c2800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03783135883833691,1.8081611980811922,8360,0.4233208323139253,0.09132170530065148,0.08936805361443213,0.015880930639678142,150.11302607259177,1.3445329782064135,0.6562535505393812,0.043543016126446316,4
r2800_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.07326180613888007,1.6052368018801304,33460,0.38150628097465883,0.13022151565671328,0.19203302748178455,0.06321381165889857,143.27255647284164,7.283207725467137,0.5030605021847527,0.0832944499587307,4
r2800_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.13595507064839887,1.4775318547342722,132360,0.3889892546845586,0.14667281276122027,0.3495085507147192,0.1435847842193023,119.76536537241975,20.504768457007717,0.3934304663575296,0.19069694989126554,4
