chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c4400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9864501074199122,0.008568628934419387,1.3907914014093712,0.3136073945538382,0.14064941530776923,0.0550078883048793,0.5651333829283164,0.30442834376518596,0.07948567987976934,0.07531817246490216,0.5706317868999621,0.07198319010622575,4
r2400_c4400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9885352550312344,0.01310956786748962,1.254320913579282,0.7913001789185986,0.11733308588407662,0.09056980978815156,0.41130609400090845,0.2261107428539422,0.04825981325205268,0.06624513466626568,0.4493998691986783,0.3726215437352374,4
r2400_c4400,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.8963097120505991,0.19928827605391233,-0.2070507051185999,1.9126333378192133,0.33314807750336417,0.31303472454097414,0.27084219993177316,0.26790002876342056,0.09023055821405201,0.0391260469412925,0.3920296201511658,0.19323868243998815,4
r2400_c800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9355241815943087,0.01416123596899554,0.624850588577385,0.11011529900622789,0.3037493071700465,0.019043625579710243,0.5673936337697747,0.030300639182724035,0.1723454231502642,0.001148412895614566,0.5615497027478756,0.0964957010854965,3
r2400_c800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9717096202996348,0.0005208402986884194,0.9697722862505782,0.13622843750580363,0.19520029795377092,0.03264974557191247,0.5148103017189996,0.1383380609176003,0.10049112428521942,0.05901189660719331,0.532067313577521,0.08459275760281947,3
r2400_c800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9790122756434745,0.10296065589121206,0.8840592588969841,0.7759683645542161,0.15621924378237365,0.20079113499354076,0.3781608704724592,0.14003343546366318,0.05907600521329173,0.11065789629681703,0.3879279894909437,0.05087597485943265,4
r2400_c800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.776081995032487,0.2366682742390067,-0.37494388200212847,0.446798213164936,0.4961134610657056,0.12583594286278027,0.3409925981393164,0.09702244553492644,0.16917101806068358,0.043447885464969166,0.6991148095342685,0.06262594883275009,4
r2400_c800,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.6982047768824788,0.1914023276749829,-0.5177459004286751,0.3426580138262849,0.5731976947403589,0.09902283290681246,0.34154682107314654,0.07695185476104319,0.1957738504850254,0.03461029655349219,0.8888404359996718,0.09125910112756865,4
r2800_c1200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9000809739302421,0.011919819251966697,0.29126833292529053,0.17993276641329026,0.3537932309897801,0.019534108248390598,0.47341907134151556,0.08676501591866644,0.167492462862096,0.035372706423147146,0.8988761294911461,0.051795095205893024,4
r2800_c1200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9823685540476572,0.017320762041463145,1.1724664973727812,0.2815025531103093,0.15198820763581003,0.07299234203537441,0.49091423277287727,0.097067903014317,0.07461317434205844,0.04962689544198416,0.8518021391282217,0.08441281565391766,4
r2800_c1200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9987628006205166,0.0032014106623081537,2.4106317745666312,0.6874447698699113,0.039061605934237915,0.03603847510194545,0.43518525488002413,0.02644938793238937,0.01699903493451439,0.017009547544097274,0.5446438704450233,0.036351664487348834,3
r2800_c1200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9956937509061989,0.007181245290838217,1.566917099910385,0.884347762475938,0.06958697874930243,0.056945295787718675,0.3334505447691107,0.04664123189876845,0.023203815972791426,0.02004725579251743,0.42237490597007943,0.143888733072473,4
r2800_c1200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.96316557654861,0.20696126143036994,0.5764696699719947,2.106668004208689,0.20564741959812086,0.4078167915578564,0.3659998110075263,0.01947769950435816,0.0752669167070977,0.1487674836588943,0.49797306436947647,0.09297443236690135,4
r2800_c1600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9117308644113278,0.04538718036141374,0.5081048764364127,0.26497571172456325,0.3639664927134781,0.07129866984643657,0.6049626295904558,0.06865408772314475,0.22018612651476113,0.03929946087019496,0.9127564002682662,0.10159549187152353,4
r2800_c1600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9795590688034026,0.02227661685622607,1.2581717764060372,0.4354815995588981,0.1936177082063917,0.07530082602473691,0.6813372526589456,0.11292447816112694,0.13191895737546433,0.0520372050500541,0.7870379314260153,0.1858599294412808,4
r2800_c1600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.991862128705363,0.008328958594614726,1.7163306127811984,0.2720686283133726,0.1262559466132907,0.03905599542410541,0.7024974573107405,0.16273185842667398,0.08869448146619732,0.04669215023264675,0.5591214763815553,0.07026176723835999,4
r2800_c1600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9963303924595234,0.07748809690604545,1.7450379555121027,1.7152592006675085,0.0652947392841274,0.2419557159664977,0.3738854347480681,0.08421101534923395,0.024412751984007736,0.0966682785208442,0.26505724359781435,0.040060308136919374,4
r2800_c1600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.7709393748582806,0.11684879673320239,-0.08677798210928844,0.30318355138115166,0.5289605770042609,0.07631746509508008,0.4849937107611171,0.15611589693603772,0.2565425530876381,0.11005312186581706,0.4576954568689793,0.09576132240625533,4
r2800_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9417292445388046,0.0021467373027022063,0.7406293845048229,0.018330525327490577,0.37833811655842087,0.015628968571957225,0.7934715365478907,0.018628107496190482,0.30020052668024516,0.018383540162655837,1.0686411248307575,0.012059842332082904,2
