chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,theta
r3200_c5200,3200,5200,2d,powerlaw,,nan,,,,0.24660332041286795,0.5235940168184002,101255.0686364725,,True,,15220,,3.4620881399010743,,,0.1,2.579295259671123,,,,,0.024281776972888528,0.13245614280652232,,,4.300186201502105,,,,
r3200_c5200,3200,5200,3d,weibull,0.8441983024371129,0.2717595989059219,0.41781184730536325,0.14909138022855356,0.35683856546937065,0.2616649992188297,0.5156707429683486,161684.059019415,,True,81.99419059697435,27938,-0.1577477231811848,3.0819643481004806,174.42659440361192,82.4597980100193,0.1,2.405669406598514,0.13723995919683893,0.17395518856369657,0.060584748131203375,0.06306169794907916,0.025373771617736997,0.13108305470219378,2.297107112352159,0.49440923112039253,4.317503950978607,4.101372496203825,323.0087415898387,2.297107112352159,81.99419059697435
r3200_c5200,3200,5200,2d,weibull,,0.18967281484053494,,,,0.24732555095771258,0.522424429635007,101248.05511655571,,True,,15220,,3.505596781527017,,,0.1,2.5792059295655623,,,,,0.023005470767265144,0.12828216487781904,,,4.38714795372531,,,,
r3200_c800,3200,800,3d,powerlaw,0.9849052863083134,nan,0.17626770183131119,0.12735945897752035,0.7225342910489853,0.502171698081322,0.41581554994714726,374778.6059140948,,True,74.01920717153672,27938,1.4107610079484516,1.337602547299165,-177.68417723626558,-86.77374108049217,0.1,3.6626020925193465,0.020425912245409596,0.10059078545775514,0.08180794165879765,0.2119197487075067,0.038928066355908016,0.10059582854279293,5.035682433875102,0.6745442970539791,167.23161176723588,2.6417182177939034,9.401827347894729,5.035682433875102,74.01920717153672
r3200_c800,3200,800,2d,powerlaw,,nan,,,,0.4682377978243412,0.39761508685010144,144688.13567279052,,True,,15220,,1.447982206303877,,,0.1,3.083252797015128,,,,,0.04576061627292993,0.08622936396550689,,,3.8303976116153957,,,,
r3200_c800,3200,800,3d,weibull,0.9832045724006758,0.6111056230619344,0.18060622889913922,0.12686007718061332,0.7024125244952609,0.510074913245838,0.4234937766285168,370572.87249247916,,True,74.22107662569351,27938,1.358201742746588,1.410341136815161,-177.7278860260565,-87.4586351396513,0.1,3.6419934086577355,0.0220254606129971,0.10331306305415,0.08039718200663064,0.20050186017519803,0.03684093288355045,0.09834239179624492,5.089481491245966,0.6809404439679414,167.23361495707582,2.6667634259142647,7.978321331826599,5.089481491245966,74.22107662569351
r3200_c800,3200,800,2d,weibull,,0.705633931408289,,,,0.49498457676399255,0.3960001444606186,144454.701352602,,True,,15220,,1.4585391125490772,,,0.1,3.0807645917771076,,,,,0.0827504953281786,0.08201245453960099,,,3.7667736998922496,,,,
r3600_c1200,3600,1200,3d,powerlaw,0.8651671839016747,nan,0.36719588246374063,4.202225483897099e-17,1.144409750921446e-16,0.006830233237859289,2.3768350023416005e-07,242449.28002629665,,True,89.99999999956769,17423,-35.704612651560986,0.06518369198321314,-177.5032296828683,-89.99999998981946,0.1,3.7303448436575795,0.4010353661674942,0.622608930635798,1.1101005594146671e-13,2.7050597685011078e-12,0.009936608466332479,0.0005578217526545091,4.389147972504989e-06,28.191984238814847,337.1857394722859,462.6799580295156,8.483229219610855e-06,4.514527452018132e-06,89.99999999956769
r3600_c1200,3600,1200,2d,powerlaw,,nan,,,,0.02374122989894485,0.0004955930729235313,207126.62604321187,,True,,12176,,2.5509397033369896,,,0.1,4.12444622615033,,,,,0.03014036757355731,0.6349264929561943,,,265.58157320572815,,,,
r3600_c1200,3600,1200,3d,weibull,0.9978169629481385,19.28336389754779,0.04672299845469185,3.919296992216346e-05,0.0008388367874157222,0.04905694390534927,0.48472276388352303,238631.36741029518,,True,89.97523290352599,17423,-4.0199756394338015,4.458912605135565,176.19565643851925,-89.98916445456146,0.1,3.7008569335654027,0.22864137086418349,0.4611121576272359,0.0007795296498029617,0.0015676105323812984,0.011677044576564675,0.1298393558514458,0.08986299279611742,399.4980005032353,5.027506060950477,654.4061873967321,0.06540476680478953,0.08986774885340394,90.02476709647401
r3600_c1200,3600,1200,2d,weibull,,0.2524601035020395,,,,0.05495297354635322,0.47869180452450516,205632.39974127698,,True,,12176,,4.593192618371069,,,0.1,4.109542272843317,,,,,0.01801328260207628,0.12073762908024503,,,4.945530735953104,,,,
r3600_c1600,3600,1600,3d,powerlaw,0.9776385868991139,nan,0.1495373820860611,0.0001260782182489489,0.0008431217431397114,0.018979887030889497,0.9876944577090497,426767.75183154014,,True,89.95178294388116,27938,-5.178190323844011,135.17735639499065,-113.79387299044687,-90.00040515963087,0.1,3.9083922282687307,0.19269162629750536,0.2846307397020918,0.0001488991408934945,0.00044879549851954253,0.0024823225016070024,0.1368089983069816,0.025974745730745243,1.383302479057112,164.25949910705805,35.09019310754621,0.007168384896861068,0.025974745730745243,89.95178294388116
r3600_c1600,3600,1600,2d,powerlaw,,nan,,,,0.001902361490722968,0.0006656177438895267,296820.90564857813,,True,,15220,,1.448520384439941,,,0.1,4.416110346732624,,,,,0.03531783686124603,0.8522103737058646,,,339.99750584371384,,,,
r3600_c1600,3600,1600,3d,weibull,nan,1643.042568562907,nan,nan,nan,0.029377306142751212,0.6616483239076858,416112.311127446,,True,90.0,27938,nan,0.14167382945104484,164.9066879709926,-90.0,0.1,3.8592918827964335,8.957280931739853e-05,0.0050987430119508815,2.0207050632117986e-41,4.54346043719499e-39,0.003371906550822069,0.10829806793804375,0.0,175.95210511172044,310.6314184026455,557.7234618870006,0.0,0.0,90.0
r3600_c1600,3600,1600,2d,weibull,,0.9667464788924085,,,,0.02937830797234315,0.6616481611223862,295302.1612048198,,True,,15220,,0.14106439900630982,,,0.1,4.404797894841874,,,,,0.005098432644611488,0.09017524350719326,,,325.8275224378623,,,,
r3600_c2000,3600,2000,3d,powerlaw,0.7939609285276998,nan,0.4539152693781315,1.9513491032871124e-05,4.2989280928145036e-05,0.03504126736841112,0.914896700818878,950573.9516508,,True,89.99800058086544,27938,-9.26471502440285,43.726387073134376,-119.52536976205157,-90.00013876060241,0.1,5.833044613718554,0.8505317789088435,0.8025230750397238,4.962051061520151e-05,8.842031607600677e-05,0.01980471615024554,0.3325789516456711,0.004589165413303507,4.8687025514347235,6.049918317663547,244.36453205567778,0.0007490087083475544,0.004589165413303507,90.00199941913456
r3600_c2000,3600,2000,2d,powerlaw,,nan,,,,0.01986349771204195,2.320411384697553e-05,566791.7703348735,,True,,15220,,6.788013091915985,,,0.1,6.1024529779334795,,,,,0.016984247290894827,8.727647397200376e-05,,,323.77035081144044,,,,
r3600_c2000,3600,2000,3d,weibull,0.9883266333511275,79.58225462491669,0.10804335541287372,3.611096628527332e-77,3.342266273319626e-76,0.06711235199513975,0.8470643239794479,930674.5389908309,,True,90.0,27938,-171.56459527230191,11.092801043434905,179.64546004945896,-90.0,0.1,5.771666915718428,0.8938838272179115,0.9199574574306636,7.076875530471683e-05,0.00010054815119346953,0.02141685091449621,0.2642471542978037,0.00046379485377805125,299.6147506567588,63.79020789530819,552.591255908567,0.0013924905547303846,0.0004955436723272354,90.0
r3600_c2000,3600,2000,2d,weibull,,0.664861847551339,,,,0.05068743787006743,0.733243555879656,563997.2825422746,,True,,15220,,8.33009195271001,,,0.1,6.087390742676695,,,,,0.013026169320141265,0.2778008844076454,,,64.06973166359559,,,,
r3600_c2400,3600,2400,3d,powerlaw,0.9386821824481467,nan,0.24762434765558353,9.597746434349495e-10,3.875930022720882e-09,0.0033041188825123744,0.3148193459479447,145937.37417606777,,True,89.99999995438125,27938,-17.972637788703047,150.70375542218318,148.52365750090914,-90.00000003816513,0.1,2.285523059441541,0.2512572111873681,0.3864160833472184,1.071522350050912e-06,2.8069110534256924e-06,0.004833538840558592,0.45469931434824534,2.966321853427022e-05,66.59715863875729,22.348081630392848,21.284546557882123,8.734410416513195e-05,2.972445699213383e-05,89.99999995438125
r3600_c2400,3600,2400,2d,powerlaw,,nan,,,,0.009754796085419232,0.00025241210403127565,90587.18328983863,,True,,15220,,1.406751416635098,,,0.1,2.439641721097968,,,,,0.03641407429236274,1.3457871564480628,,,289.8527036590872,,,,
r3600_c2400,3600,2400,3d,weibull,nan,722.4366766130908,nan,nan,nan,0.026306779114811604,0.7294231245932465,144258.22520976004,,True,90.0,27938,nan,158.74895340864853,137.9554864256158,-90.0,0.1,2.2723364550106933,0.012286466901270244,0.09769456750295322,1.049516433141114e-07,3.706498614889846e-06,0.0027238964331114442,0.15585718972752116,0.0002103306244297782,279.01780127016366,18.886025833561796,655.6739442583246,3.0255335618969296e-05,0.0002138596282758081,90.0
r3600_c2400,3600,2400,2d,weibull,,0.6780029043910362,,,,0.026306774881597425,0.7294194769266396,89785.54658860716,,True,,15220,,158.74929993803062,,,0.1,2.4288231251437513,,,,,0.0027238428599939963,0.15586346732314924,,,18.88507426340357,,,,
r3600_c2800,3600,2800,3d,powerlaw,0.6557906164500649,nan,0.7636331863637916,0.6036001557904456,0.79043206420169,0.031626571450274296,0.7491287451184104,75844.28447732101,,True,29.78292095332648,27938,0.034492161357334794,10.42270761346819,-166.35201280372775,-4.350091671294063,0.1,1.6476454855270164,0.3757222197110609,0.3062680019721547,0.2871090604692971,0.16132929634591087,0.004000004972879289,0.1263792793864009,63.84929119184818,0.4772978106766859,14.923121537992715,16.930188207099754,18.307849126851334,63.84929119184818,29.78292095332648
r3600_c2800,3600,2800,2d,powerlaw,,nan,,,,0.03914195681923514,0.7676633041737612,50511.135257717775,,True,,15220,,10.347461370532537,,,0.1,1.8217393469449672,,,,,0.03689550876151701,1.1523432171797994,,,255.56133067908587,,,,
r3600_c2800,3600,2800,3d,weibull,0.9948294003507713,1.1391937551688163,0.07190688179325166,8.72329848267429e-09,1.2131381955562643e-07,0.039178274560696606,0.7655593047801087,74464.44292112997,,True,89.9999937403222,27938,-13.292501793311938,7.133425512568875,-142.55532757733377,-90.0000016429222,0.1,1.6325888117088456,0.7513048140624929,1.183808744054633,0.7122262197590303,1.0400143650333316,0.009019338983987537,0.08045386145820753,69.14705897285613,333.4550476001977,10.789827514267525,637.2886451460676,75.71194665563306,69.84335593088724,90.0000062596778
r3600_c2800,3600,2800,2d,weibull,,0.5651539696957655,,,,0.03914199747789431,0.7676727295033288,50511.13525788639,,True,,15220,,10.347008486252227,,,0.1,1.8217393469480077,,,,,0.004467569610324015,0.06953956133782697,,,10.554227500980026,,,,
r3600_c3200,3600,3200,3d,powerlaw,0.6636154539771495,nan,0.6426277207890813,0.3397159975955204,0.5286357662541912,0.05317159578003042,0.5086026640920361,22326.395764606397,,True,40.02159620355824,27938,-0.19526592212407934,103.78357630334004,-103.43125486489784,-143.2153577286706,0.1,0.8939467564525198,0.27060026095248446,0.18831332004046009,0.09803182774270341,0.2330246932376203,0.007350155714367969,0.3123405434076456,27.53335690124771,0.6376832865310879,14.333621733620413,312.21601019635284,180.1162529861672,182.98899365461924,40.02159620355824
r3600_c3200,3600,3200,2d,powerlaw,,nan,,,,0.053283650147186896,0.5579265468659457,17774.941371386754,,True,,15220,,103.66417437040705,,,0.1,1.08067912443941,,,,,0.009164501763821851,0.306190365967739,,,15.544424270970099,,,,
r3600_c3200,3600,3200,3d,weibull,0.6636055407703619,1.0144954223237144,0.6426374950266301,0.3397244107659078,0.5286408175604974,0.053171690919342325,0.5086049319300164,22326.39584714653,,True,40.021058318967654,27938,-0.19527157648927285,103.78323842272346,-103.43044891201046,-143.21702848743848,0.1,0.8939467581049693,0.2706098259221086,0.18832198548322387,0.09803196138885016,0.23302671565376948,0.007350162361867628,0.31234075360032304,27.532944724234483,0.6377011464799337,14.33350548529434,312.21724012546116,180.11920817186666,182.99232872702717,40.021058318967654
r3600_c3200,3600,3200,2d,weibull,,0.538513398328749,,,,0.05328359980411742,0.5579700792928101,17774.941794215138,,True,,15220,,103.6503216594141,,,0.1,1.080679137292949,,,,,0.00916448737096989,0.30617050550207087,,,15.548544133938073,,,,
r3600_c3600,3600,3600,3d,powerlaw,0.8809960271715912,nan,0.47191945365550736,0.3430921446281011,0.7270142011957663,0.06611550981237413,0.6905850713400206,21680.477048068373,,True,21.480609231378864,27938,0.4321376893237412,166.25498222940504,175.4968550141896,168.94018142430016,0.1,0.8809205889961211,0.15236940477496097,0.12418032844006824,0.07311961426672307,0.26763997642133225,0.01952131695620989,0.34811904581711317,6.630814595823289,0.582890085147152,54.61898450869273,331.5024103362961,328.1877399092064,6.630814595823297,21.48060923137886
r3600_c3600,3600,3600,2d,powerlaw,,nan,,,,0.0768242569871356,0.7094991901891576,17892.64624039481,,True,,15220,,165.11727496182775,,,0.1,1.0842513249413064,,,,,0.020132955545365035,0.312360209098143,,,44.801113241253304,,,,
r3600_c3600,3600,3600,3d,weibull,0.8809983139140013,0.9815069140746531,0.47192074497311853,0.34309749812931073,0.7270235559338555,0.06611527278375409,0.6906091386806607,21680.477238047562,,True,21.475554455988984,27938,0.4321478202742246,166.25760504889968,175.4966553524743,168.94436816527144,0.1,0.8809205928557359,0.15237496172278833,0.12419165465443954,0.07312670911858576,0.2676419593477669,0.019521263800561572,0.3481125582912129,6.6285802659603235,0.5829049499113678,54.62072899206866,331.5019241915551,328.18900359130055,6.628580265960329,21.47555445598898
r3600_c3600,3600,3600,2d,weibull,,0.6821205620507053,,,,0.07682423740430268,0.7095076762331206,17892.646244761112,,True,,15220,,165.11826915249046,,,0.1,1.0842513250736001,,,,,0.020132968036040255,0.3123650620922599,,,44.80329871407161,,,,
r3600_c4000,3600,4000,3d,powerlaw,0.23653219875623693,nan,0.9201287408640573,0.5929742884226448,0.6444470888560719,0.1014325204160454,0.6834850524811507,24730.678396585048,,True,32.433014023854675,27938,-0.3561208733875718,139.75584964719317,-169.96756137844443,-56.00697646592866,0.1,0.9408499331832294,0.6318035531396172,0.2834806275142894,0.14323520729095057,0.12855878110516802,0.024154659775735637,0.15843526880045616,65.34628342412469,0.4853485476622397,43.99420515650639,311.4897450246421,380.97293544362043,167.9950068329111,32.433014023854675
r3600_c4000,3600,4000,2d,powerlaw,,nan,,,,0.10371387361149884,0.7490796125620142,7088.009229527787,,True,,15220,,139.56593307956888,,,0.1,0.6824248154536131,,,,,0.022411317718162783,0.15669941519592687,,,46.72071315812934,,,,
r3600_c4000,3600,4000,3d,weibull,0.2364633994940421,0.6922698322045542,0.9201550157873897,0.5929876431216806,0.6444432002734374,0.1014326733719662,0.6834878347274004,24730.678445066937,,True,32.42319477834644,27938,-0.35615546268415843,139.75579203224777,-169.94333780207128,-56.026060150625014,0.1,0.940849934105448,0.6318154977148538,0.28349271510456375,0.1432507004816647,0.12853297935978275,0.024154469207858152,0.15843283623345672,65.34309766285753,0.4853266851656374,43.994538950421116,311.49098155243996,380.97413074086563,168.00039564343612,32.42319477834644
r3600_c4000,3600,4000,2d,weibull,,0.5835332391613252,,,,0.10371387871681362,0.749088851499819,7088.009254349365,,True,,15220,,139.56569498614584,,,0.1,0.6824248166485086,,,,,0.022411360955760545,0.15669289941122108,,,46.72412361857006,,,,
r3600_c4400,3600,4400,3d,powerlaw,0.7213844595315189,nan,0.660623371240246,0.46771435717633053,0.7079894195965993,0.1727136237728918,0.8797369457854343,29908.317787839118,,True,53.025735308688525,27938,0.06924525837106543,78.011342562359,-140.02623875332694,-102.40047760176975,0.1,1.034661613358218,0.4401903751149095,0.23788153797379305,0.06660230252089734,0.23331912891119966,0.03822580816425462,0.2898505881183067,14.269486396564906,0.6890553327957774,57.04975779870995,190.93590865744133,242.66824583089578,61.44556710708487,53.025735308688525
r3600_c4400,3600,4400,2d,powerlaw,,nan,,,,0.16767540890911997,0.9149572649909143,19893.142357151693,,True,,15220,,59.463621175834916,,,0.1,1.143258315817293,,,,,0.039483241435843655,0.2051558638449624,,,74.60500683353636,,,,
r3600_c4400,3600,4400,3d,weibull,0.7213768850632984,0.6758136046691948,0.6606340115235314,0.46772642147070387,0.7079962782903794,0.17271391931147886,0.8797366273119545,29908.318821360594,,True,53.02560889280992,27938,0.06923883959042332,78.01151425695912,-140.02563701656118,-102.40093550180855,0.1,1.034661631235268,0.44019334203612465,0.2378872295196112,0.06663341036250103,0.23331948043947917,0.03822593252837774,0.2898534616250368,14.269925078454431,0.6890502650585498,57.04839035809515,190.93603918699424,242.6688717957286,61.446305780625245,53.02560889280992
r3600_c4400,3600,4400,2d,weibull,,0.47335159359349893,,,,0.1676754069875583,0.9149600470830577,19893.142419257092,,True,,15220,,59.464373070948106,,,0.1,1.143258317601891,,,,,0.039483237537178736,0.20514359900266346,,,74.60837512692306,,,,
r3600_c4800,3600,4800,3d,powerlaw,0.6878562153460308,nan,0.5989552399173114,0.26029203316493976,0.4345767693774151,0.13647946440862155,0.5464409897136091,57954.235771872816,,True,83.20706041495609,27938,-0.32081425713295797,87.1505772627456,-84.53927060901877,73.87930394335218,0.1,1.4402733841678366,0.25294190621839585,0.2025649254236092,0.13176581806124082,0.2399640529587617,0.03606841662930182,0.418215391482668,13.259496464767254,0.828601239066085,65.06869420586663,319.29689618572155,236.26176346896827,27.91023714032521,96.79293958504391
