row,col,chunk,central_ok,converged,a1,a2a1,a3a2,alpha,beta,s2_noise,var_inf,rms,se_a2a1,se_a3a2,se_a1,n_ok,floor_frac,degen
4000,4800,r4000_c4800,True,True,5.385220772639859,0.24899475458463155,0.03437745959856349,0.43085559822444647,1.5874238634894124,0.3222438075239074,0.04438392990132032,0.4612629148497022,0.5363159943586964,0.026646636226145385,47.27869841041784,4,7.260371225359235,True
4000,5200,r4000_c5200,True,True,2.1015396746446466,0.7870289948638719,0.05791443091530568,158.6399140448355,9.988143420771442,0.492702436301675,0.047781362180984915,1.3856167813727192,0.3943490124359107,0.4603546169561123,10.519536254060533,4,10.311602972628332,True
400,1600,r400_c1600,True,True,1.20467366474217,0.7511476812548443,0.12379472405118522,1.7860529152433395,9.99301274811456,0.32202335017502304,0.11999519826445695,1.0449067948375106,0.11165221190388959,0.08754403607057976,1.7280651504646432,4,2.683635302350324,True
400,2000,r400_c2000,True,True,0.9347737995646365,0.5174759574372468,0.07575636646399599,1.7219739921794817,9.999999999999998,0.3332532819538065,0.06433629030475889,1.5334148901349474,0.10056326591146286,0.06734139947416165,3.627233152916351,4,5.179864744690698,True
400,2400,r400_c2400,True,True,10.857097861466663,0.6141590495145312,0.07775398671745205,0.40989056162848214,9.999999999999998,0.2930127573980878,0.13759557906103026,0.700342366044975,0.5132640640720448,0.5154107530992891,1.9555625058055313,4,2.129521597987698,True
400,2800,r400_c2800,True,True,3.3313935231601595,0.6065332983903916,0.0775267805737482,0.26029951884518077,9.999764683084068,0.2697570989059333,0.06192765494206799,0.5141574510723712,0.5175228328444393,0.13437500110773618,118.75939778637098,4,4.356003778251984,True
400,3200,r400_c3200,True,True,0.9388434160263454,0.506379753959173,0.22645260920556018,103.58991463824613,9.999787508478969,0.3386842338320017,0.06284935283037645,1.101485271964401,0.3160257237722047,0.11615938698993072,1.5160047142693502,4,5.3888261148221135,True
400,3600,r400_c3600,True,True,7.644952253949444,0.038744432331625,0.07475069655606416,77.06926156560195,1.5923609878696479,0.4048553177683526,0.09443182866011436,1.736942980228898,0.44667407962920347,0.12009613673670234,7.8372055091398725,4,4.287276054194991,True
4400,3600,r4400_c3600,True,True,11.322548181285777,0.08997975770909113,0.33637752704855617,1.1120633468961805,9.494473700596428,0.3919601853196887,0.14785181219973254,1.5836777360051684,0.23268666518954448,0.15790665333823517,8.18937396018727,4,2.6510340285189806,True
4400,4000,r4400_c4000,True,True,1.235584974094617,0.9141609265415042,0.25406533031498635,0.5703118336449863,9.999999999999998,0.35718506004679557,0.1148677062035069,1.1948769111897315,0.4726299011155256,0.2396736284042631,1.4207305543438855,4,3.1095341924385944,True
4400,4400,r4400_c4400,True,True,3.741563259286473,0.4096904885060782,0.6817815904000003,0.38914381141480314,8.38716946681481,0.3206445512951268,0.11677108664589086,0.7746527832278135,0.22430307454640294,0.22049862220511693,2.199731510321198,4,2.745924188129581,True
4400,4800,r4400_c4800,True,False,1.602208019635116,0.818609434350886,0.06675366424555619,410.3277696984675,7.744652784464082,0.4476594307379897,0.04227702296734927,1.1996774361857085,0.4982521586435384,0.059047221638301166,7.490627251759687,4,10.588716974790753,True
