chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2800_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.036142809406799446,2.6945020538317106,2050,0.596983215389425,0.032720398377319646,0.060542421420043964,0.004805813483022296,166.0754846378229,4.671102669459521,0.7167303050587844,0.051478299648189986,4
r2800_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.0539548159199744,1.693323086945483,8360,0.5399552548060695,0.031156235918423154,0.09992460567747011,0.010381952272433909,165.63995269777615,6.677905562389342,0.7112361021123998,0.07002391592810679,4
r2800_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.07134702016599262,1.3367060733137281,33460,0.5327097251847371,0.07538628683483942,0.13393226515857273,0.04923568155853456,167.64631452007825,9.254526803903671,0.5793226371527561,0.12726745521494182,4
r2800_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.05283108231884897,1.3637178618478025,132360,0.5603860429196226,0.27850825115622785,0.09427622794386163,0.06278354872065757,175.6340548024114,120.6866052161252,0.8600430095667472,0.31822294567481757,4
r2800_c3600,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.1344457402910192,1.3045704305863117,164355,0.05617630303257141,0.011618196580466608,2.3932820964218067,14.276609313972845,4.21636561818072,125.54819905188658,0.06139132842230426,0.012025062793302732,4
r2800_c400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.06677586068221175,8.075302230958778,2050,0.36560525017528894,0.030487480149124304,0.18264469848339474,0.09830643422801887,164.3425340371748,1.9115590293094693,0.7979462544708985,0.04984392965943373,4
r2800_c400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.0525166394461405,4.796522298574238,8360,0.28917517883597715,0.035505934533826465,0.18160839273113558,0.05807909059756678,162.96141013977595,1.8002293587472533,0.7267692501684969,0.043751141611014635,4
r2800_c400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.0651311856755194,3.0412607067124946,33460,0.22051424886700438,0.021294601994049294,0.29536044047113275,0.12638553148288528,162.48631054850293,1.539688984544452,0.5732490208800091,0.038478641607467966,4
r2800_c400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.06037312811499789,2.101790383631749,132360,0.11955579781654421,0.05846307294749383,0.5049786728673682,0.28949213134808494,162.4259150216924,2.7024195919970553,0.3658644383958536,0.13955423033232953,4
r2800_c400,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,False,9.288851174570513e-09,1.9408175491739927,164355,3.764376523709823e-10,0.0445214249492573,24.675669705368037,0.43160068866574325,177.78488074856492,3.1001939041374302,0.0010000000007677496,0.07624424214780329,3
r2800_c800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.02909822927834476,5.940314661144968,2050,0.39651462946358,0.07982992731162636,0.07338500805811363,0.012183671834063077,174.6809821714937,3.43244657939886,0.92433864860972,0.028485440673128724,4
r2800_c800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03494444433583738,4.269835948060737,8360,0.3684034422998213,0.08812043001826468,0.09485374001309739,0.04327845556873835,171.3564259913935,5.270017717462342,0.9759246338687415,0.1639223822358361,4
