chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2000_c3200,4,0.26240258229115665,0.2760041632626885,0.24070706226162245,0.24371636206745692,3.831793759336072,3.821522555633057,4.995817346686306,5.76825635416018,0.5720263681210415,0.3475497650697561,True,True,True,-0.0030092998058344755
r2000_c3600,0,0.01915451822365661,0.01915451822365661,0.24523009602696008,0.24358109267229067,0.43467224949764366,0.13556236502908148,9.56340086132077,9.565155301914984,0.00033622304704578873,0.0,True,False,False,0.001649003354669415
r2000_c3600,1,0.03821828837304667,0.03821828837304667,0.1955634299585606,0.21590242953133232,1.0365799899053862,0.3096989756582209,9.411175385330932,9.291580069974998,0.3256255969337092,0.36294329426859073,True,True,True,-0.020338999572771715
r2000_c3600,2,0.07625551053335333,0.07625551053335333,0.14098813227093357,0.11955202123066609,0.8478032877087663,0.7067865697811082,9.124852492377261,9.073151950654804,0.19480284317303165,0.3628792196961905,True,True,True,0.021436111040267478
r2000_c3600,3,0.15214974647591237,0.15214974647591237,0.12325886442182192,0.0928254066080179,2.785075381919958,8.427065685286445,9.227944617786614,9.155764087208757,0.43280964612628425,0.1852656873388302,True,True,True,0.03043345781380402
r2000_c3600,4,0.26240258229115665,0.2760041632626885,0.12425318581724486,0.16685863706328513,4.076738179497492,2.2471374347547823,9.025684337467773,9.001058757316136,0.7276202815902352,0.19193997354641526,True,True,True,-0.042605451246040274
r2400_c1200,0,0.01915451822365661,0.01915451822365661,0.26333266174598424,0.265673969453641,0.1553565913913952,0.3640594908135724,176.91651208688012,176.9346342506341,0.399239170117982,0.509836152627489,True,True,True,-0.002341307707656781
r2400_c1200,1,0.03821828837304667,0.03821828837304667,0.20953067674965692,0.18798523922968893,0.3542682050788082,0.8724428838255057,176.74746458234995,177.0015427502268,0.303172228694664,0.442133870055563,True,True,True,0.021545437519967986
r2400_c1200,2,0.07625551053335333,0.07625551053335333,0.174460554026123,0.16894126138487864,0.9898143269813989,1.6230245100346494,177.2525492309944,177.43941489627056,0.33724393246796536,0.3688587928537816,True,True,True,0.005519292641244372
r2400_c1200,3,0.15214974647591237,0.15214974647591237,0.17585535286422427,0.19646814888108965,3.24279029166895,2.7357789849389182,177.6502280257363,177.21165923503025,0.4991747176440611,0.35109973639533415,True,True,True,-0.020612796016865387
r2400_c1200,4,0.26240258229115665,0.2760041632626885,0.22683915592405096,0.22369165930617357,1.9763373723755957,1.9599119343140932,176.90951810525158,176.29886232066207,0.551218963697284,0.36832324024885754,True,True,True,0.0031474966178773878
r2400_c1600,0,0.01915451822365661,0.01915451822365661,0.279303051378582,0.27767195275175927,0.41773030931072747,0.4032156788247906,4.45414163224126,4.483066506097736,0.51234543652349,0.49860728929756826,True,True,True,0.0016310986268227579
r2400_c1600,1,0.03821828837304667,0.03821828837304667,0.21050909725937741,0.18111937497072803,0.9561452613402665,1.1778393171127,4.389153631626651,4.552624254279765,0.4501661373613773,0.35857639900762506,True,True,True,0.02938972228864939
r2400_c1600,2,0.07625551053335333,0.07625551053335333,0.14640029399095034,0.11663363999645979,0.6801338129482082,0.938362732060741,4.442549968759101,4.70190940950217,0.4698259184639325,0.22280649517939016,True,True,True,0.02976665399449055
r2400_c1600,3,0.15214974647591237,0.15214974647591237,0.09321139623403625,0.08437525513750176,1.1944721326704744,1.4260629762215762,4.514279086778303,4.859072221195235,0.46561822031432587,0.16473991148768252,True,True,True,0.008836141096534494
r2400_c1600,4,0.26240258229115665,0.2760041632626885,0.0639974772252873,0.06485003631361477,1.7373449020205587,2.0185286907128943,4.318191410689692,4.6566500182171495,0.3963753390365463,0.14130633531692785,True,True,True,-0.0008525590883274731
r2400_c2000,0,0.01915451822365661,0.01915451822365661,0.337702257321897,0.33479952400515034,0.11117009123250647,0.10992366857455901,9.987125324017425,9.962839094831287,0.43842619316743703,0.638572828828718,True,True,True,0.002902733316746675
r2400_c2000,1,0.03821828837304667,0.03821828837304667,0.2685585280612809,0.23519196767763564,0.3210705373761861,0.300674418008441,9.94326460657839,10.152008639292285,0.34172026413563306,0.4868980847466436,True,True,True,0.033366560383645244
r2400_c2000,2,0.07625551053335333,0.07625551053335333,0.2413208813339846,0.21433708188359224,1.638183759197859,1.720296534289212,10.559041914482425,10.910563595031778,0.32131324005367684,0.4219173655111687,True,True,True,0.026983799450392365
