chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2400_c4400,4,0.26240258229115665,0.2760041632626885,0.02393269543550522,0.009347525372711335,4.016032945589286,53.12602542376917,10.671519167154711,10.836442790672118,0.012024913669840074,0.23295824307367852,True,False,False,0.014585170062793884
r2400_c800,0,0.01915451822365661,0.01915451822365661,0.20981884195895303,0.21402757132870953,0.07556539297458353,0.07745278547346132,173.50743562569664,173.52998285750567,0.3670878338133285,0.4822730326990221,True,True,True,-0.004208729369756498
r2400_c800,1,0.03821828837304667,0.03821828837304667,0.1279663983591114,0.10833610626224069,0.22020954420421826,0.2624235680943694,173.271252108341,173.38265019649643,0.20636996078713513,0.30712065811793904,True,True,True,0.0196302920968707
r2400_c800,2,0.07625551053335333,0.07625551053335333,0.071932835832845,0.12942414619427275,0.8709604920376278,0.5015220265020749,172.794098409099,172.31984123049673,0.14926071209711872,0.38072568113566496,True,True,True,-0.05749131036142775
r2400_c800,3,0.15214974647591237,0.15214974647591237,0.19229974466230101,0.20239534827925776,0.6945963705713886,0.6296752456609173,173.33073239187803,173.8962557333954,0.39773197847034314,0.45141510609294355,True,True,True,-0.010095603616956744
r2400_c800,4,0.26240258229115665,0.2760041632626885,0.2585742707816835,0.24095663795167568,0.71141077527624,0.7535664668840795,173.40583834422245,173.83514895034648,0.47957355655108963,0.4587702287111804,True,True,True,0.017617632830007807
r2800_c1200,0,0.01915451822365661,0.01915451822365661,0.2981425699897077,0.293565895407282,0.058860206861348824,0.0670467411111862,179.07758058962946,179.02450917854165,0.18537649799285702,0.6958809618910279,True,True,True,0.004576674582425666
r2800_c1200,1,0.03821828837304667,0.03821828837304667,0.22685523465579183,0.2517796453595968,0.14898376559357288,0.15741107885559044,178.08077700844947,177.88379521224192,0.06318471375648646,0.7200001499921922,True,True,True,-0.024924410703804967
r2800_c1200,2,0.07625551053335333,0.07625551053335333,0.22508838785040508,0.18597037170732317,0.2937210551493045,0.372572640443273,177.34358978333086,178.18426954270694,0.04612107754905873,0.530767986721504,True,True,True,0.03911801614308191
r2800_c1200,3,0.15214974647591237,0.15214974647591237,0.1344637950170684,0.12355640068820137,1.0636887776929327,1.021353918810391,176.22397522105481,178.15155700167963,0.03510521792094244,0.2750239200413362,True,True,True,0.010907394328867032
